Group 1_12,Group 1_4,Group 1_6,Group 1_7,Group 2_20,Group 2_26,Group 2_28,Group 2_33,Group 3_42,Group 3_44,Group 3_46,Group 3_52,Group 4_57,Group 4_62,Group 4_67,Group 4_69,Proteins,Protein names,Gene names,ProteinAndSite
0.561583698,0.478678524,1.513964295,0.130393341,0.634545445,0.429446459,0.826650381,0.30831486,0.659792364,0.663561165,0.779296339,0.739808619,0.267265201,0.410971701,0.778399825,0.384662181,Q9QYX7;Q9QYX7-2,Protein piccolo,Pclo,Pclo_S709
0.734618902,0.700174987,0.679630458,0.815548241,0.547008038,0.607966006,0.422804564,0.548252583,0.414894372,0.536169171,0.727038085,0.550346494,0.720431626,0.615080297,0.704547346,0.617654085,Q3TLH4;A0A0A0MQ79;S4R2J9;Q3TLH4-5;S4R294,Protein PRRC2C,Prrc2c,Prrc2c_S853
0.735547662,0.44834131,0.680464685,0.782801807,0.781832218,0.541456342,0.010207606,0.677235723,0.343759209,0.6298334,0.649949908,0.778193533,0.608265102,0.634551287,0.845897555,0.719160259,Q9Z0P4;Q3UZP7;Q9Z0P4-2,Paralemmin-1,Palm,Palm_S112
0.501696765,0.729533076,0.708817601,0.810850263,0.570460141,0.864444077,0.551603019,0.65111053,0.579086542,0.533672988,0.482933849,0.407134175,0.714419127,0.698685467,0.563580692,0.552533805,Q8R2Y0;Q8R2Y0-2,Monoacylglycerol lipase ABHD6,Abhd6,Abhd6_S114
0.501696765,0.729533076,0.708817601,0.810850263,0.570460141,0.864444077,0.551603019,0.65111053,0.579086542,0.533672988,0.482933849,0.407134175,0.714419127,0.698685467,0.563580692,0.552533805,Q8R2Y0;Q8R2Y0-2,Monoacylglycerol lipase ABHD6,Abhd6,Abhd6_S115
0.539505184,0.579568923,0.658334315,0.634516954,0.558572412,0.545449317,0.467535019,0.771069109,0.600751638,0.674298406,0.7058146,0.630489349,0.729915082,0.565774262,0.750163317,0.58241272,Q9D428,Golgin subfamily A member 7B,GOLGA7B,GOLGA7B_S28
0.720692456,0.60424906,0.572058916,0.276814908,1.342918038,0.718359172,1.025178075,-0.406838804,0.900152624,0.832064629,0.493614346,0.605638087,0.209808365,0.338779777,0.584043384,0.542615473,Q8CFC7;Q8CFC7-2;Q8CFC7-3,CLK4-associating serine/arginine rich protein,Clasrp,Clasrp_S541
0.660263717,0.440461129,0.447345227,0.636231184,0.722878575,0.729421198,0.834147453,0.752973258,0.521962941,0.628898144,0.640701354,0.596108854,0.497381896,0.643402994,0.659973383,0.533390701,A2ALK6,,Epb4.1l4b,Epb4.1l4b_S780
1.106689811,0.996951997,0.718868136,0.781563044,0.730055451,0.770858765,0.476337194,0.553785384,0.57736212,0.419760525,0.399226278,0.343269348,0.660666227,0.271968752,0.488946795,0.305653483,G3XA57;G3XA57-2;G3UW57,Rab11 family-interacting protein 2,Rab11fip2,Rab11fip2_S277
0.766701341,0.340291291,0.138455093,0.467879385,1.110703945,0.423505008,0.837213874,0.648804069,0.690692127,0.447714627,0.650937438,0.673909009,0.39143607,0.536057711,1.012214184,0.574074924,A2AP18-2;H3BIW6;F7C3A0;A2AP18-3;A2AP18;H3BK11;A2AP18-4,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-2;Phosphoinositide phospholipase C",Plch2,Plch2_S660
1.232699156,1.109885931,1.123536944,1.50587976,-0.240039602,1.302636027,-0.308223993,0.358291835,-0.683660746,-0.224382982,0.735906124,-0.594799697,0.697274864,0.196086988,0.462485552,0.545101404,Q8C3Q5;Q8C3Q5-2;F6T9T6,Protein shisa-7,Shisa7,Shisa7_S250
0.621346772,0.300321281,0.442544907,0.538878262,0.464918375,0.291510642,0.281485796,0.726009488,0.897621453,0.616779029,0.921301365,0.658982933,0.690639675,0.795982659,0.673948765,0.871967137,Q7TPV2;E9QNZ2;Q7TPV2-2;Q7TPV2-3;F6Z1P8,E3 ubiquitin-protein ligase DZIP3,Dzip3,Dzip3_S1105
0.609489202,0.619235992,0.563341618,0.700726509,0.587391973,0.370787293,0.620674253,0.711850226,0.646513999,0.658162415,0.769707322,0.367262483,0.483811855,0.750549257,0.748277426,0.685557067,Q99LH9,SH3 domain-binding protein 5-like,Sh3bp5l,Sh3bp5l_S361
0.603142083,0.704080701,0.58518523,0.679435968,0.674516737,0.673242509,0.371879369,0.743320823,0.574963689,0.58703959,0.635389745,0.690437436,0.562042892,0.782637119,0.440108269,0.611066461,P58686,UPF0184 protein C9orf16 homolog,P58686,P58686_S82
0.708523691,0.495020956,0.707726896,0.453950435,0.415823877,0.702062964,0.525421619,0.928347051,0.364793122,0.662190497,0.531905055,0.730230391,0.5149827,0.559861243,0.723451376,0.85568887,P10853;Q64475;Q8CGP1;Q8CGP2;Q8CBB6;Q8CGP2-2;P70696;Q6ZWY9;Q64478;P10854;Q64525;Q64524;Q9D2U9;Q8CGP0,Histone H2B type 1-F/J/L;Histone H2B type 1-B;Histone H2B type 1-K;Histone H2B type 1-P;Histone H2B;Histone H2B type 1-A;Histone H2B type 1-C/E/G;Histone H2B type 1-H;Histone H2B type 1-M;Histone H2B type 2-B;Histone H2B type 2-E;Histone H2B type 3-A;Histone H2B type 3-B,Hist1h2bf;Hist1h2bb;Hist1h2bk;Hist1h2bp;Hist1h2br;Hist1h2ba;Hist1h2bc;Hist1h2bh;Hist1h2bm;Hist2h2bb;Hist2h2be;Hist3h2ba;Hist3h2bb,Hist1h2bf_T53
0.60229367,0.540510356,0.562738657,0.742307901,0.624377131,0.642274618,0.392016679,0.7119385,0.579852223,0.633941293,0.607856154,0.678571045,0.636521757,0.707989156,0.654117525,0.614055216,Q8VDU5,SNF-related serine/threonine-protein kinase,Snrk,Snrk_S495
0.56088531,0.484651208,0.675080061,0.611783326,0.584000885,0.588747025,0.802475333,0.809652627,0.654441118,0.510299146,0.698431373,0.65869987,0.736541808,0.512907267,0.459080845,0.571002185,Q60710;F8WJE0;F6TVP2;E9Q0K6;E9PYG9;E0CXZ5,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,Samhd1,Samhd1_T21
0.608391106,0.3753106,0.489526331,0.545735061,0.464806706,0.869415939,0.720538378,0.872910261,0.542435348,0.468774676,0.549926102,0.573559225,0.574236095,0.715073228,0.809951484,0.655960739,Q91WT9;Q91WT9-2;D3YUF2;D3YYN0;D3Z4K2,Cystathionine beta-synthase,Cbs,Cbs_T45
0.694103003,0.565414727,0.626654744,0.478142917,0.865977585,0.710606217,0.556668341,0.608642161,0.667016685,0.673028529,0.542762578,0.681453884,0.486435264,0.467634141,0.532093585,0.789677203,Q9CQH3;D3Z568,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",Ndufb5,Ndufb5_S182
0.46548593,0.287471294,0.315960616,0.514945865,0.562441468,0.495061576,0.171654642,0.39519313,0.722331643,0.690524817,0.917545438,0.877312124,0.759499013,0.877357066,0.705899775,0.923970222,Q99M51;Q8BH99;A0A087WSB1,Cytoplasmic protein NCK1,Nck1,Nck1_S166
0.424507946,0.570326507,0.417745262,0.536310077,0.620470226,1.058027387,0.355959684,0.29634127,1.058853507,0.716553569,0.58220458,0.306273669,0.592709422,0.030785996,0.896896362,1.047735214,P12657,Muscarinic acetylcholine receptor M1,Chrm1,Chrm1_S254
0.783789217,0.076315388,0.523190796,0.193693191,0.416517168,0.552848577,1.210253358,0.890351892,0.586058617,0.677467823,0.473941535,0.557653368,0.893258631,0.801004529,0.423351645,0.483320445,P19246,Neurofilament heavy polypeptide,Nefh,Nefh_S809
0.67421782,0.712183893,0.591901004,0.719930112,0.522094786,0.684402049,0.036441609,0.669884503,0.656620264,0.68621552,0.709057748,0.589489877,0.605668604,0.559583426,0.589366078,0.781633139,Q6PAL7,AT-hook DNA-binding motif-containing protein 1,Ahdc1,Ahdc1_S1396
0.664984286,0.73375845,0.847658694,0.703263581,1.150429249,0.565798342,0.873358786,-0.235732883,0.641754985,0.676925004,0.507127404,0.776628792,0.323762864,0.420894146,0.427149117,0.456585169,Q8R149;Q8R149-2,BUD13 homolog,Bud13,Bud13_S251
0.573839784,0.309002906,0.369015932,0.333385766,0.738676488,0.410632372,0.831153333,0.601122975,0.747851431,0.76588273,0.577105761,1.021752357,0.572337687,0.68533814,0.574357569,0.711867094,Q8C2Q3;E9QL13;Q8C2Q3-2,RNA-binding protein 14,Rbm14,Rbm14_T572
1.412700415,0.883921444,0.847658694,1.3629843,-0.162046731,0.991924882,-0.451310366,0.795127153,-0.523858905,-0.068314038,0.798062682,-0.509819567,0.749452829,0.447158664,0.372945815,0.705696821,Q61361,Brevican core protein,Bcan,Bcan_S591
0.517083406,0.561024606,0.564045131,0.57337743,0.662582755,0.819292486,0.588373005,0.981072664,0.422491252,0.399722785,0.619336307,0.615396738,0.647292495,0.507925153,0.554412961,0.803195715,Q9JLV6;E9Q9A5;G5E8N7;Q9JLV6-2;A0A0J9YVJ6;A0A0J9YTV1;A0A140LIZ1,Bifunctional polynucleotide phosphatase/kinase;Polynucleotide 3'-phosphatase;Polynucleotide 5'-hydroxyl-kinase,Pnkp,Pnkp_S142
0.517083406,0.561024606,0.564045131,0.57337743,0.662582755,0.819292486,0.588373005,0.981072664,0.422491252,0.399722785,0.619336307,0.615396738,0.647292495,0.507925153,0.554412961,0.803195715,Q9JLV6;E9Q9A5;G5E8N7;Q9JLV6-2;A0A0J9YVJ6;A0A0J9YTV1;A0A140LIZ1,Bifunctional polynucleotide phosphatase/kinase;Polynucleotide 3'-phosphatase;Polynucleotide 5'-hydroxyl-kinase,Pnkp,Pnkp_S143
0.429395378,0.520254314,0.565450668,0.542082012,0.703405857,0.392085463,1.042108655,0.831048191,0.773848176,0.824078619,0.368342072,0.887093246,0.391651481,0.686356127,0.384816408,0.400626183,Q9WU42;E9PY55;E9Q701;F8VQL9;E9Q9V3;Q9WU42-2;F6Z4B2;D3Z2J5,Nuclear receptor corepressor 2,Ncor2,Ncor2_T1406
0.810774207,0.204198584,0.563442171,0.442631334,0.684914529,0.619023144,-0.042362995,0.87921983,0.426008493,0.673028529,0.584359765,0.721943617,0.640241742,0.856478989,0.636405766,0.963779092,Q4VAC9;Q4VAC9-2,Pleckstrin homology domain-containing family G member 3,Plekhg3,Plekhg3_S606
0.954653382,0.624569595,0.735910773,0.958125055,-0.150018483,0.860498905,-0.015944673,0.639355958,0.282167643,0.510502219,0.671112895,0.226000085,0.817147315,0.689490795,0.730861068,0.723747492,O88737;O88737-2,Protein bassoon,Bsn,Bsn_S1990
0.046025053,0.061549518,0.415185988,0.144554779,1.354242206,0.174309313,0.603783309,0.304451883,0.777190387,0.6880126,0.581082642,1.609305382,0.561755955,0.647939265,0.623313308,0.52498281,Q61029;Q61029-3;Q61029-2;Q61033-2;Q61029-4;Q61033,"Lamina-associated polypeptide 2, isoforms beta/delta/epsilon/gamma;Lamina-associated polypeptide 2, isoforms alpha/zeta",Tmpo,Tmpo_S66
1.124349475,0.41546765,0.957729876,1.084358096,-0.558102548,0.85781306,-0.638371944,0.648065329,-0.773734808,0.275905669,0.829727888,0.042819776,1.006341457,0.67272228,1.012009144,0.919645071,P48318;D3Z5S3;D3Z1L8,Glutamate decarboxylase 1,Gad1,Gad1_S72
0.684274912,0.83696723,0.955817163,0.64033705,0.216690511,0.875330269,0.918824911,0.581329465,0.312083036,0.232358858,0.567202151,0.449429423,0.613351524,0.660945237,0.627423108,0.350341141,Q9ES28-8;A0A0R4J0X8;Q9ES28;Q9ES28-2;Q9ES28-3;Q9ES28-4;Q9ES28-7;D3Z0V2,Rho guanine nucleotide exchange factor 7,Arhgef7,Arhgef7_S619
0.350350738,0.704487026,0.59229517,0.638542175,0.39896363,0.722794175,0.757447481,0.303513914,0.67581743,0.898994148,0.721252263,0.4727,0.747519374,0.389044791,0.755805969,0.562277853,Q8VDD9;F8VQ93,PH-interacting protein,Phip,Phip_S1783
0.480338097,0.542965829,0.871069729,0.431222647,1.161709309,0.663620234,0.203079104,0.234074354,0.595271051,0.589925885,0.571901798,0.417657465,0.783081651,0.394246399,0.850185037,0.85211426,Q9D2P8,Myelin-associated oligodendrocyte basic protein,Mobp,Mobp_S150
0.761922896,0.813883543,0.82335788,0.76638037,0.632457793,0.673497021,0.834226131,0.822560608,0.3184053,0.598168254,0.407624215,0.211403832,0.474693716,0.503792405,0.363871127,0.64088124,Q8BG89;Q8BG89-2,Protein ZNF365,Znf365,Znf365_S16
0.494033009,0.612411618,0.476776838,0.63768667,0.710020363,0.546283484,0.375453532,0.715998113,0.817271173,0.581539452,0.638462901,0.523026228,0.525813878,0.877951324,0.63303268,0.62001425,Q8BVE3;A0A0A6YX18;A0A0A6YWP6,V-type proton ATPase subunit H,Atp6v1h,Atp6v1h_S483
0.583931386,0.459936976,0.492273867,0.408231378,0.728846371,0.340217531,0.158639267,0.726534486,0.691489339,0.735706508,0.509034634,1.097234368,0.601858258,0.815656126,0.653329134,0.708206654,Q5DTX6,Junctional protein associated with coronary artery disease,Jcad,Jcad_S1165
0.55010289,1.105032325,0.998068094,1.009752631,0.541932583,0.803250372,0.168411672,0.259691536,0.596311927,0.471907377,0.326106727,0.422112256,0.843674958,0.403355747,0.526076496,0.340667814,B1AYL1,Sodium channel protein,Scn7a,Scn7a_S1511
0.638414383,0.711537361,0.857199848,0.621162295,0.441488713,0.751535296,0.487490088,0.652492464,0.611744165,0.546408534,0.509760499,0.159389257,0.766240776,0.599582255,0.696660697,0.650951684,Q7TMY8;A2AFQ0;Q7TMY8-3;Q7TMY8-4,E3 ubiquitin-protein ligase HUWE1,Huwe1,Huwe1_S3663
0.308518589,0.387404591,0.298799008,0.197645798,0.910305083,0.630695701,0.929547489,0.303631246,0.919941962,0.762049019,0.733422339,0.798381031,0.524930596,0.80233562,0.424379051,0.671478033,F8VQ95;Q6Y685;A0A1B0GRF4,Transforming acidic coiled-coil-containing protein 1,Tacc1,Tacc1_S82
1.116527319,0.446010888,0.908419549,0.793287992,0.94540453,0.529692054,0.029859092,0.471300006,0.716946781,0.193162262,0.187582985,0.855162263,0.468378574,0.706651688,0.632321537,0.375095397,Q6PFD5;B1AS06,Disks large-associated protein 3,Dlgap3,Dlgap3_S787
0.496957362,0.35516718,0.426390827,0.641447067,0.753388464,0.742665648,0.382575363,0.789610863,0.756343544,0.378401488,0.699386299,0.706596136,0.580483079,0.70715338,0.638266504,0.695418835,Q9EQH3,Vacuolar protein sorting-associated protein 35,Vps35,Vps35_S779
0.613368273,0.614142299,0.461650789,0.737923861,0.232528523,0.423605949,0.778379202,0.49470681,0.560586452,0.236785457,0.73311168,0.52747786,1.015452623,0.581729054,0.866906881,0.66085279,D3YTL8;Q52KF3;Q52KF3-2;D3Z495;Q52KF3-3,Protein spire homolog 1,Spire1,Spire1_S565
0.670175254,0.666791975,0.783277035,0.620642722,0.624377131,0.734879851,0.610140502,0.764011443,0.625715613,0.416187257,0.485888004,0.543206871,0.53227365,0.661635578,0.530949354,0.486585617,Q99KR6,E3 ubiquitin-protein ligase RNF34,Rnf34,Rnf34_S258
0.407804549,0.452603847,0.540856183,0.452102572,0.600266814,0.699398339,0.349806428,0.771832407,0.571021855,0.499901712,0.772810102,0.77601999,0.559936821,0.757266402,0.731027186,0.797585964,D3YWN7;O88735-2;E9QMU3;O88735,Ensconsin,Map7,Map7_S326
0.512845814,0.60424906,0.438495934,0.616740763,0.856299102,0.641840935,0.53948921,0.554081142,0.72976768,0.706570864,0.484134763,0.825706601,0.511321247,0.580634296,0.537515938,0.660753131,E9QM77;O70305;O70305-2;F6V8M6;F7B6X4;F6U2C2,Ataxin-2,Atxn2,Atxn2_T635
0.628698051,0.418739349,0.411617786,0.656306803,0.465700299,0.594494879,0.063684896,0.778429985,0.42877382,0.593573689,0.884625137,0.625089645,0.789469361,0.648026288,0.693766594,0.909949541,Q60668-3;Q60668,Heterogeneous nuclear ribonucleoprotein D0,Hnrnpd,Hnrnpd_S80
0.640729845,0.555450439,0.583897889,0.718797982,0.703121841,0.503869057,0.607840359,0.599881768,0.697410941,0.682975173,0.599782348,0.663411081,0.531296611,0.726913273,0.302614927,0.659057558,P70441,Na(+)/H(+) exchange regulatory cofactor NHE-RF1,Slc9a3r1,Slc9a3r1_S285
0.553618252,0.739478588,0.528554261,0.614481628,0.665308058,0.572639406,0.674242795,0.595673144,0.515874028,0.501435459,0.603952467,0.729331851,0.669217706,0.671180606,0.534854829,0.613952279,Q5SP85;E0CX32;Q5SP85-3;Q5SP85-2,Coiled-coil domain-containing protein 85A,Ccdc85a,Ccdc85a_S327
0.19380416,0.88255769,0.964442909,0.489946425,0.501435816,0.723777771,0.276976019,0.357840031,0.671603382,0.739004076,0.568508983,0.315402359,0.768646717,0.279634237,1.038149595,0.708978057,P98200,Phospholipid-transporting ATPase IB,Atp8a2,Atp8a2_S421
0.711280584,0.633045316,0.451043546,0.90094924,1.04046464,0.701064229,-0.048648313,0.223450854,0.305732787,0.309913993,0.600634336,0.407358915,0.970752776,0.39777267,0.715499878,1.016529322,D3Z4J9;Q05BC3-3;Q05BC3;Q05BC3-2;D6RII3,Echinoderm microtubule-associated protein-like 1,Eml1,Eml1_S108
0.839785457,0.625771165,0.556693375,0.663133204,0.339265704,0.63226831,1.218417645,-0.155329853,0.35956338,0.583857954,0.651184082,0.727173448,0.572527707,0.641129613,0.479389638,0.592689276,P14873,Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1,Map1b,Map1b_S1186
0.52373004,0.797220588,0.545645952,0.455698967,0.626876056,0.127379298,0.733425021,0.764437497,0.88922888,0.854961216,0.570162833,0.825454354,0.572907448,0.392791808,0.591288328,0.336430818,Q9Z1K7;G5E832;D3YTR0,Adenomatous polyposis coli protein 2,Apc2,Apc2_S2099
0.563938797,0.658345103,0.381837845,0.558809102,0.819808066,0.721235096,0.461534888,0.644735932,0.612118423,0.489119589,0.723365963,0.584431112,0.620534778,0.502155125,0.74606055,0.630638063,A2AHG4;A2AHG2;Q6ZPK0-2;F6TKP4;A2AHG3;F6URE6;D3Z764;Q6ZPK0-4,PHD finger protein 21A,Phf21a,Phf21a_T359
0.09822955,0.739478588,0.661436081,0.340027601,0.55290699,0.273821056,1.113565445,0.495323062,0.910537779,0.828566134,0.504580557,0.623736382,0.62172848,0.529643118,0.81497395,0.384903491,Q80TI0;A0A1L1SQ42;D3YWR0;A0A1D5RLT6;Q80TI0-3;Q80TI0-4;Q80TI0-2,GRAM domain-containing protein 1B,Gramd1b,Gramd1b_T56
0.275051713,0.283778787,0.475602448,0.521731615,0.128024533,0.64979887,0.781566322,0.588567078,0.61267978,0.615079761,0.844908178,1.036645055,0.58970952,0.848921657,0.485013366,0.785020888,P58871,182 kDa tankyrase-1-binding protein,Tnks1bp1,Tnks1bp1_S236
0.713953555,0.474397153,0.577642262,0.431913644,0.482023418,0.488324016,0.611151338,0.612150371,0.712676883,0.677558243,0.757611692,0.742215574,0.710281551,0.506292701,0.665805697,0.555002868,Q9R1L5;E9Q6Q5,Microtubule-associated serine/threonine-protein kinase 1,Mast1,Mast1_S139
0.844959021,0.852593422,0.915207982,0.97853899,-0.104690157,0.851901531,0.529218793,0.397172987,0.370114803,0.338913292,0.775453329,0.167504355,0.666817784,0.475115299,0.616227984,0.501577735,Q64519,Syndecan-3,Sdc3,Sdc3_T430
0.661974728,0.450667828,0.574653804,0.599534035,0.560874104,0.691458762,0.299726903,0.916662276,0.441573322,0.606838822,0.743486285,0.449647546,0.664324641,0.710493386,0.648149848,0.631960571,Q99J08,SEC14-like protein 2,Sec14l2,Sec14l2_S46
0.534532785,0.570950568,0.5887447,0.822415829,0.616049588,0.538850367,0.786455989,0.649911642,0.67680192,0.577279449,0.558721542,0.584629714,0.599529922,0.562728405,0.492869526,0.55725348,Q9D906;A0A0A0MQN4;S4R2T5;S4R2D5,Ubiquitin-like modifier-activating enzyme ATG7,Atg7,Atg7_S291
0.324348271,0.402205765,0.182174429,0.19299452,1.119319201,0.24087283,0.970727563,0.202217713,1.185682535,1.150070429,0.251037657,1.251318336,0.302963495,0.410560936,0.49355498,0.322006792,Q0GA42,Metal transporter CNNM1,Cnnm1,Cnnm1_S850
0.636923611,0.556801081,0.576945603,0.664981782,0.656529486,0.679255784,0.220526829,0.701116562,0.510964394,0.625807583,0.580737233,0.678291738,0.707257092,0.547681808,0.624297142,0.738461852,Q8BZQ7,Anaphase-promoting complex subunit 2,Anapc2,Anapc2_S485
0.61555624,0.689214945,0.685736895,0.803164482,0.396036744,0.745735765,0.215217918,0.527614594,0.494612455,0.520117939,0.651101828,0.420999885,0.794119358,0.587190032,0.726286471,0.704246759,Q8BPQ7;B2RQR5;Q8BPQ7-2,Small G protein signaling modulator 1,Sgsm1,Sgsm1_S754
0.437694669,0.652377486,0.70536083,0.373813421,0.73728931,0.780739605,0.732665241,0.619047225,0.716859758,0.446653485,0.591920257,0.628659546,0.578403771,0.591634452,0.601951659,0.504801869,Q8BRN9;F6XC25,Coiled-coil and C2 domain-containing protein 1B,Cc2d1b,Cc2d1b_S455
0.688757718,0.509321272,0.497858524,0.6883865,0.767046213,0.90360266,0.910861015,0.440377504,0.127626941,0.62964642,0.606838942,0.825538516,0.606225371,0.626087189,0.296792597,0.353181154,Q5RJI5;D3Z5P0,Serine/threonine-protein kinase BRSK1,Brsk1,Brsk1_S413
0.562979877,0.567649305,0.484333813,0.390972763,0.842862666,0.69363606,0.827520549,0.549143195,0.790647209,0.586846769,0.503396571,0.695138454,0.504766524,0.609992325,0.462485552,0.626255035,Q99K48,Non-POU domain-containing octamer-binding protein,Nono,Nono_T430
0.254462957,0.557790637,0.518429399,0.413838744,0.759049416,0.499567717,0.855089366,0.518649459,0.781773031,0.714968026,0.661183,0.714698851,0.486435264,0.630060911,0.699888289,0.609931111,Q05CL8,La-related protein 7,Larp7,Larp7_S256
0.686438024,0.689461231,0.561330259,0.431518912,0.663751245,0.643921256,0.738648534,0.623188138,0.631081879,0.616684675,0.503123164,0.607203841,0.516365767,0.575697899,0.5307585,0.704730272,F6SZ47,,Braf,Braf_S347
0.633273661,0.572375596,0.437399685,0.446349084,0.87752372,0.477575362,0.542768121,0.686979413,0.777106881,0.536169171,0.404309899,0.670636714,0.761499822,0.795510888,0.362370998,0.690545201,Q9CQ20,Mid1-interacting protein 1,Mid1ip1,Mid1ip1_S71
0.728800237,0.134877488,0.623380661,0.697446108,0.777430296,0.840458512,0.587906361,0.696479082,0.502912521,0.377399474,0.875431657,0.215515971,0.574141324,0.743393064,0.441935688,0.656660557,O35668,Huntingtin-associated protein 1,Hap1,Hap1_T581
0.708839118,0.730570674,0.754780293,0.343389481,0.866908193,0.377261907,0.810258687,0.519659519,0.693613291,0.711880028,0.365136594,0.736145973,0.543557703,0.487530947,0.416139692,0.576190352,Q640Q5;H3BJH6;H3BKF3,PAB-dependent poly(A)-specific ribonuclease subunit PAN3,Pan3,Pan3_T299
0.250677913,0.828941047,0.341619134,0.674522698,1.245139956,0.533250093,1.00853467,0.397172987,0.941326797,0.64841187,0.546835124,0.209085777,0.523654103,0.267780542,0.50651592,0.355276883,Q8BX80;E9PY27;E9Q017;Q8BX80-2,Cytosolic endo-beta-N-acetylglucosaminidase,Engase,Engase_S16
0.587022424,0.526057661,0.587855697,0.672101676,0.620871305,0.595211744,0.433338761,0.698621392,0.643678725,0.739264011,0.514469922,0.687202334,0.694572031,0.625291109,0.511938512,0.563131332,E9PV26,,Prr36,Prr36_S197
0.439595789,0.316463709,0.677310705,0.350298792,0.645431519,0.523208976,0.594240904,0.835029721,0.553782105,0.548190475,0.578836083,0.959445357,0.522966146,0.744696736,0.613708317,0.745340109,E9PYI7;F6VG99;E9PYF4;F6TFN2,,Lmo7,Lmo7_S589
0.606022894,0.680733562,0.580922365,0.626087785,1.031439185,0.534558773,0.69978106,0.451958627,0.637440145,0.498058975,0.548248887,0.561393917,0.648103893,0.558286428,0.489928544,0.456929624,Q5NCR9;Q5NCR8,Nuclear speckle splicing regulatory protein 1,Nsrp1;Ccdc55,Nsrp1_S33
0.623606145,0.417352289,0.554672599,0.328728884,0.89263761,0.39074415,1.060795188,0.491312444,0.885827124,0.917877376,0.453808159,0.792285621,0.154923618,0.496458739,0.303620219,0.673949301,E9Q5B0;U5LHW9,,Camsap3,Camsap3_S335
0.62611264,0.607206702,0.511257648,0.625742614,0.799572349,0.58730644,0.767044425,0.688147843,0.53653121,0.556674063,0.644093812,0.378652602,0.519226372,0.592268229,0.569350719,0.617037833,Q3TES0,IQ motif and SEC7 domain-containing protein 3,Iqsec3,Iqsec3_S1055
0.557562768,0.565414727,0.545849323,0.455407619,0.613834441,0.430953115,0.795620084,0.563808978,0.675011456,0.728128195,0.608195126,0.746040642,0.527480483,0.700366259,0.52722466,0.606933773,P08775;A0A0R4J0V5,DNA-directed RNA polymerase II subunit RPB1,Polr2a,Polr2a_S1836
0.655445874,0.902453423,0.727145493,1.137067795,0.639800847,0.775768101,0.102498136,0.326783717,0.251859128,0.357551068,0.619924724,0.223960295,0.849957168,0.135504678,0.756866693,0.657759666,P63216,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-3,Gng3,Gng3_S12
0.337662876,0.385480374,0.427605957,0.668587923,0.663167179,0.608764887,0.439560413,0.863075316,0.511967719,0.63822335,0.611749411,0.705043197,0.635703862,0.668005884,0.724035501,0.726988077,Q8CJ40;Q8CJ40-2;Q8CJ40-3,Rootletin,Crocc,Crocc_S1483
1.192057133,1.230614305,0.581517935,0.430926323,-0.524217486,0.400824994,1.098768353,0.586255133,-0.009758635,0.060030419,0.619840801,0.373831481,0.499281555,0.430850148,0.857581735,0.612613201,O88935;O88935-3,Synapsin-1,Syn1,Syn1_T668
0.600170493,0.56711334,0.559114575,0.523307204,0.718855143,0.492370337,0.884651363,0.495528489,0.712502241,0.627681494,0.474964112,0.659454703,0.485124081,0.625114202,0.520034254,0.692399025,Q5U4C3,"Splicing factor, arginine/serine-rich 19",Scaf1,Scaf1_S312
0.736011982,0.538871169,0.620871961,0.688304007,0.089496225,0.566529691,0.659659863,0.464287221,0.510462344,0.522939801,0.775830686,0.397212535,0.694222927,0.719307005,0.715919375,0.737422526,Q9DD18,D-tyrosyl-tRNA(Tyr) deacylase 1,Dtd1,Dtd1_S204
0.642876685,0.33620742,0.771058321,0.405519992,0.535562992,0.636888564,0.208675683,0.732035518,0.406502306,0.873557389,0.501208246,0.88281703,0.500380337,0.846874356,0.387136728,0.837373972,Q68FH0;Q68FH0-2;A2AS45;A2AS47;A2AS44,Plakophilin-4,Pkp4,Pkp4_S777
1.021420121,0.794246495,0.771058321,1.198748231,-0.876668394,1.195264935,0.029446645,0.726621985,-0.550382078,0.226311788,0.689729631,-0.318044573,0.677983582,0.210312545,1.044377446,0.757974386,P05132;P05132-2;P68181;P68181-4;P68181-2;P68181-3,cAMP-dependent protein kinase catalytic subunit alpha;cAMP-dependent protein kinase catalytic subunit beta,Prkaca;Prkacb,Prkaca_T202
0.691552579,0.409300685,0.615744591,0.569883645,0.734511375,0.70339334,0.446373433,0.849723279,0.39480114,0.52545464,0.544003189,0.72076875,0.554177105,0.67006588,0.396380693,0.768095434,Q7TSJ2;A0A140LIT9,Microtubule-associated protein 6,Map6,Map6_S704
0.510677159,0.449698925,0.346182585,0.612741292,0.650254369,0.657369673,0.414405882,0.733690321,0.688475072,0.613756895,0.648302734,0.72094959,0.480373949,0.681598842,0.641980708,0.745152056,Q6NSV7-5,,Q6NSV7-5,Q6NSV7-5_S324
0.631860912,0.438899457,0.498384327,0.512708187,0.604634523,0.531940281,0.640253663,0.664871514,0.685810149,0.561975658,0.698351979,0.623639822,0.581521749,0.769006789,0.552252889,0.610653818,P40645;Q8BSS6;A0A0U1RPC1;E9PUW0;A0A0U1RNW8;P40645-2,Transcription factor SOX-6,Sox6,Sox6_T453
